ID,Width,Height,Name
232,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0173.JPG
233,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0174.JPG
234,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0175.JPG
235,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0176.JPG
236,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0177.JPG
237,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0178.JPG
238,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0179.JPG
239,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0180.JPG
240,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0181.JPG
241,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0182.JPG
242,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0183.JPG
243,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0184.JPG
244,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0185.JPG
245,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0186.JPG
246,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0187.JPG
247,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0188.JPG
248,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0189.JPG
